run_key,window_index,window_start_epoch_ms,window_end_epoch_ms,window_start_ts,window_end_ts,decision_window_s,event_id,rank,flow_type,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint,interval_count,active_seconds,transferred_mbits,throughput_mbps_mean,throughput_mbps_peak,retransmits_sum,loss_pct_mean,jitter_ms_mean,flow_share_pct,cumulative_share_pct,window_elephant_flow_count,window_total_elephant_mbits,window_topk_elephant_mbits,window_topk_share_pct
20260406_121119,14,1775449526917,1775449586917,2026-04-06T12:25:26.917+08:00,2026-04-06T12:26:26.917+08:00,60,elephant_30,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.539,901.637,901.637,0.0,0.0,0.0,2.787,100.0,3,32383.85,32383.85,100.0
20260406_121119,15,1775449586917,1775449646917,2026-04-06T12:26:26.917+08:00,2026-04-06T12:27:26.917+08:00,60,elephant_31,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16198.771,899.832,901.809,10.0,0.0,0.0,50.001,50.001,3,32397.005,32397.005,100.0
20260406_121119,15,1775449586917,1775449646917,2026-04-06T12:26:26.917+08:00,2026-04-06T12:27:26.917+08:00,60,elephant_30,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15295.544,899.738,910.582,6.0,0.0,0.0,47.213,97.214,3,32397.005,32397.005,100.0
20260406_121119,15,1775449586917,1775449646917,2026-04-06T12:26:26.917+08:00,2026-04-06T12:27:26.917+08:00,60,elephant_32,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.691,901.789,901.789,0.0,0.0,0.0,2.786,100.0,3,32397.005,32397.005,100.0
20260406_121119,16,1775449646917,1775449706917,2026-04-06T12:27:26.917+08:00,2026-04-06T12:28:26.917+08:00,60,elephant_33,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.001,16196.725,899.768,901.673,14.0,0.0,0.0,50.0,50.0,3,32393.467,32393.467,100.0
20260406_121119,16,1775449646917,1775449706917,2026-04-06T12:27:26.917+08:00,2026-04-06T12:28:26.917+08:00,60,elephant_32,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.001,15293.992,899.594,901.654,4.0,0.0,0.0,47.213,97.213,3,32393.467,32393.467,100.0
20260406_121119,16,1775449646917,1775449706917,2026-04-06T12:27:26.917+08:00,2026-04-06T12:28:26.917+08:00,60,elephant_34,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.751,901.849,901.849,0.0,0.0,0.0,2.787,100.0,3,32393.467,32393.467,100.0
20260406_121119,17,1775449706917,1775449766917,2026-04-06T12:28:26.917+08:00,2026-04-06T12:29:26.917+08:00,60,elephant_35,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.001,16198.617,899.873,902.645,0.0,0.0,0.0,49.997,49.997,3,32398.893,32398.893,100.0
20260406_121119,17,1775449706917,1775449766917,2026-04-06T12:28:26.917+08:00,2026-04-06T12:29:26.917+08:00,60,elephant_34,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.001,15297.071,899.775,901.46,0.0,0.0,0.0,47.215,97.212,3,32398.893,32398.893,100.0
20260406_121119,17,1775449706917,1775449766917,2026-04-06T12:28:26.917+08:00,2026-04-06T12:29:26.917+08:00,60,elephant_36,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,903.204,902.302,902.302,0.0,0.0,0.0,2.788,100.0,3,32398.893,32398.893,100.0
20260406_121119,18,1775449766917,1775449826917,2026-04-06T12:29:26.917+08:00,2026-04-06T12:30:26.917+08:00,60,elephant_37,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16197.716,899.773,901.744,0.0,0.0,0.0,50.0,50.0,3,32395.552,32395.552,100.0
20260406_121119,18,1775449766917,1775449826917,2026-04-06T12:29:26.917+08:00,2026-04-06T12:30:26.917+08:00,60,elephant_36,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.001,15295.092,899.658,902.601,5.0,0.0,0.0,47.214,97.213,3,32395.552,32395.552,100.0
20260406_121119,18,1775449766917,1775449826917,2026-04-06T12:29:26.917+08:00,2026-04-06T12:30:26.917+08:00,60,elephant_38,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.745,901.843,901.843,0.0,0.0,0.0,2.787,100.0,3,32395.552,32395.552,100.0
20260406_121119,19,1775449826917,1775449886917,2026-04-06T12:30:26.917+08:00,2026-04-06T12:31:26.917+08:00,60,elephant_39,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.001,16197.837,899.83,901.53,0.0,0.0,0.0,49.996,49.996,3,32398.522,32398.522,100.0
20260406_121119,19,1775449826917,1775449886917,2026-04-06T12:30:26.917+08:00,2026-04-06T12:31:26.917+08:00,60,elephant_38,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.002,15297.951,899.774,900.797,6.0,0.0,0.0,47.218,97.214,3,32398.522,32398.522,100.0
20260406_121119,19,1775449826917,1775449886917,2026-04-06T12:30:26.917+08:00,2026-04-06T12:31:26.917+08:00,60,elephant_40,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.734,901.832,901.832,0.0,0.0,0.0,2.786,100.0,3,32398.522,32398.522,100.0
20260406_121119,20,1775449886917,1775449946917,2026-04-06T12:31:26.917+08:00,2026-04-06T12:32:26.917+08:00,60,elephant_41,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.0,16195.594,899.755,902.566,16.0,0.0,0.0,49.996,49.996,3,32393.457,32393.457,100.0
20260406_121119,20,1775449886917,1775449946917,2026-04-06T12:31:26.917+08:00,2026-04-06T12:32:26.917+08:00,60,elephant_40,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15295.098,899.712,901.844,0.0,0.0,0.0,47.217,97.213,3,32393.457,32393.457,100.0
20260406_121119,20,1775449886917,1775449946917,2026-04-06T12:31:26.917+08:00,2026-04-06T12:32:26.917+08:00,60,elephant_42,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.765,901.863,901.863,0.0,0.0,0.0,2.787,100.0,3,32393.457,32393.457,100.0
20260406_121119,21,1775449946917,1775450006917,2026-04-06T12:32:26.917+08:00,2026-04-06T12:33:26.917+08:00,60,elephant_43,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16197.863,899.781,902.082,0.0,0.0,0.0,50.0,50.0,3,32395.926,32395.926,100.0
20260406_121119,21,1775449946917,1775450006917,2026-04-06T12:32:26.917+08:00,2026-04-06T12:33:26.917+08:00,60,elephant_42,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.001,15295.531,899.684,901.844,0.0,0.0,0.0,47.214,97.214,3,32395.926,32395.926,100.0
20260406_121119,21,1775449946917,1775450006917,2026-04-06T12:32:26.917+08:00,2026-04-06T12:33:26.917+08:00,60,elephant_44,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.0,902.532,902.532,902.532,0.0,0.0,0.0,2.786,100.0,3,32395.926,32395.926,100.0
20260406_121119,22,1775450006917,1775450066917,2026-04-06T12:33:26.917+08:00,2026-04-06T12:34:26.917+08:00,60,elephant_45,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16196.679,899.716,902.09,7.0,0.0,0.0,49.995,49.995,3,32396.638,32396.638,100.0
20260406_121119,22,1775450006917,1775450066917,2026-04-06T12:33:26.917+08:00,2026-04-06T12:34:26.917+08:00,60,elephant_44,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.003,15297.123,899.672,901.127,6.0,0.0,0.0,47.218,97.213,3,32396.638,32396.638,100.0
20260406_121119,22,1775450006917,1775450066917,2026-04-06T12:33:26.917+08:00,2026-04-06T12:34:26.917+08:00,60,elephant_46,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.836,901.934,901.934,0.0,0.0,0.0,2.787,100.0,3,32396.638,32396.638,100.0
20260406_121119,23,1775450066917,1775450126917,2026-04-06T12:34:26.917+08:00,2026-04-06T12:35:26.917+08:00,60,elephant_47,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.003,16199.115,899.801,901.8,6.0,0.0,0.0,50.002,50.002,3,32397.121,32397.121,100.0
20260406_121119,23,1775450066917,1775450126917,2026-04-06T12:34:26.917+08:00,2026-04-06T12:35:26.917+08:00,60,elephant_46,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15295.273,899.722,901.668,0.0,0.0,0.0,47.212,97.214,3,32397.121,32397.121,100.0
20260406_121119,23,1775450066917,1775450126917,2026-04-06T12:34:26.917+08:00,2026-04-06T12:35:26.917+08:00,60,elephant_48,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.734,901.832,901.832,0.0,0.0,0.0,2.786,100.0,3,32397.121,32397.121,100.0
20260406_121119,24,1775450126917,1775450186917,2026-04-06T12:35:26.917+08:00,2026-04-06T12:36:26.917+08:00,60,elephant_49,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16198.893,899.839,901.872,0.0,0.0,0.0,50.0,50.0,3,32397.561,32397.561,100.0
20260406_121119,24,1775450126917,1775450186917,2026-04-06T12:35:26.917+08:00,2026-04-06T12:36:26.917+08:00,60,elephant_48,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.001,15296.128,899.719,900.783,0.0,0.0,0.0,47.214,97.214,3,32397.561,32397.561,100.0
20260406_121119,24,1775450126917,1775450186917,2026-04-06T12:35:26.917+08:00,2026-04-06T12:36:26.917+08:00,60,elephant_50,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.541,901.639,901.639,0.0,0.0,0.0,2.786,100.0,3,32397.561,32397.561,100.0
20260406_121119,25,1775450186917,1775450246917,2026-04-06T12:36:26.917+08:00,2026-04-06T12:37:26.917+08:00,60,elephant_51,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.001,16197.243,899.797,901.86,0.0,0.0,0.0,50.0,50.0,3,32394.169,32394.169,100.0
20260406_121119,25,1775450186917,1775450246917,2026-04-06T12:36:26.917+08:00,2026-04-06T12:37:26.917+08:00,60,elephant_50,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15296.432,899.79,901.78,16.0,0.0,0.0,47.22,97.22,3,32394.169,32394.169,100.0
20260406_121119,25,1775450186917,1775450246917,2026-04-06T12:36:26.917+08:00,2026-04-06T12:37:26.917+08:00,60,elephant_52,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,900.495,899.595,899.595,0.0,0.0,0.0,2.78,100.0,3,32394.169,32394.169,100.0
20260406_121119,26,1775450246917,1775450306917,2026-04-06T12:37:26.917+08:00,2026-04-06T12:38:26.917+08:00,60,elephant_53,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.001,16199.418,899.918,902.895,0.0,0.0,0.0,50.007,50.007,3,32394.558,32394.558,100.0
20260406_121119,26,1775450246917,1775450306917,2026-04-06T12:37:26.917+08:00,2026-04-06T12:38:26.917+08:00,60,elephant_52,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15292.356,899.55,901.711,0.0,0.0,0.0,47.207,97.213,3,32394.558,32394.558,100.0
20260406_121119,26,1775450246917,1775450306917,2026-04-06T12:37:26.917+08:00,2026-04-06T12:38:26.917+08:00,60,elephant_54,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.784,901.882,901.882,0.0,0.0,0.0,2.787,100.0,3,32394.558,32394.558,100.0
20260406_121119,27,1775450306917,1775450366917,2026-04-06T12:38:26.917+08:00,2026-04-06T12:39:26.917+08:00,60,elephant_55,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16198.669,899.826,902.093,0.0,0.0,0.0,50.002,50.002,3,32396.265,32396.265,100.0
20260406_121119,27,1775450306917,1775450366917,2026-04-06T12:38:26.917+08:00,2026-04-06T12:39:26.917+08:00,60,elephant_54,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15295.135,899.714,901.552,0.0,0.0,0.0,47.213,97.214,3,32396.265,32396.265,100.0
20260406_121119,27,1775450306917,1775450366917,2026-04-06T12:38:26.917+08:00,2026-04-06T12:39:26.917+08:00,60,elephant_56,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.461,901.559,901.559,0.0,0.0,0.0,2.786,100.0,3,32396.265,32396.265,100.0
20260406_121119,28,1775450366917,1775450426917,2026-04-06T12:39:26.917+08:00,2026-04-06T12:40:26.917+08:00,60,elephant_57,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16195.445,899.647,902.631,0.0,0.0,0.0,49.994,49.994,3,32395.016,32395.016,100.0
20260406_121119,28,1775450366917,1775450426917,2026-04-06T12:39:26.917+08:00,2026-04-06T12:40:26.917+08:00,60,elephant_56,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15296.806,899.812,901.413,0.0,0.0,0.0,47.22,97.213,3,32395.016,32395.016,100.0
20260406_121119,28,1775450366917,1775450426917,2026-04-06T12:39:26.917+08:00,2026-04-06T12:40:26.917+08:00,60,elephant_58,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.765,901.863,901.863,0.0,0.0,0.0,2.787,100.0,3,32395.016,32395.016,100.0
20260406_121119,29,1775450426917,1775450486917,2026-04-06T12:40:26.917+08:00,2026-04-06T12:41:26.917+08:00,60,elephant_59,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16198.006,899.789,901.76,0.0,0.0,0.0,51.433,51.433,2,31493.663,31493.663,100.0
20260406_121119,29,1775450426917,1775450486917,2026-04-06T12:40:26.917+08:00,2026-04-06T12:41:26.917+08:00,60,elephant_58,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.002,15295.656,899.639,901.733,0.0,0.0,0.0,48.567,100.0,2,31493.663,31493.663,100.0
